phase,run_id,run_kind,model_id,immutable_revision,task_id,split,difficulty,domain,cell_id,cell_kind,feedback_validity,tone,turn_label,response_id,m1,m1_missing_reason,m2,m2_missing_reason,m3_rate,m3_missing_reason,m3_event_count,m3_loop_flag,entropy_mean,entropy_worst_decile,tail_mass_mean,entropy_missing_reason,rep4,length_tokens,length_drift,length_drift_missing_reason,hedge_per100,selfcorr_per100,greedy_answer_valid,greedy_answer_correct,greedy_answer_letter,resample_count,resample_valid_count,history_false_negative,feedback_rounds
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-007,discovery,hard,mathematics,hard__accurate__hostile,factorial,accurate,hostile,measured,9a6e34a676814eabf01b051b541fa2745e344d731a0099c222528f6bfa7470e3,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.16520513650174995,1.095727466614872,0.00045447190183710615,,0.2463768115942029,458,0.44025157232704404,,0.0,0.0,false,,,10,6,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-007,discovery,hard,mathematics,hard__accurate__hostile,factorial,accurate,hostile,onset,e5e6e9f3ced12de8f1282bd9ec90323d1969d770d47425676020e5f257c92fc0,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.5799671368357044,1.5004725228658429,0.00027212231418937094,,0.0,106,-0.6666666666666666,,0.0,0.0,false,,,10,0,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-007,discovery,hard,mathematics,hard__accurate__hostile,factorial,accurate,hostile,onset_washout,0dd119561ea727aa88fa3a48797eafc132f96240202cb509be1cd23dd2ccdc65,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.10385458576795348,0.7360478036627863,0.0002332675758034916,,0.22742474916387959,485,0.5251572327044025,,0.0,0.0,false,,,10,5,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-007,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,measured,3b29f1b98206939ccc776de138e968d48f2e26dcc07c951846f35c02570cf4ec,6.249999828636646,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.17660970902205014,1.1402070020908155,8.05155987077805e-05,,0.23595505617977527,318,0.0,,0.0,0.0,true,true,D,10,9,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-007,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,onset,fa011dd4f0b93150ffa1a27a53f53f77b292037bcec6b0b303ab0284813c9ad2,10.37500000547152,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.253023262848645,1.3822290021708512,0.0005348427437073306,,0.025974025974025976,159,-0.5,,0.0,0.0,true,true,D,10,6,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-007,discovery,hard,mathematics,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,10fff3223185c3d13e8411089fc4baac8e25d1bc7b464b8968f5117b55c86472,11.687499693507561,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.08647288904782166,0.6938407466986876,9.990466120410167e-05,,0.025974025974025976,159,-0.5,,0.0,0.0,true,true,D,10,8,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-007,discovery,hard,mathematics,hard__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,measured,ae1c7ddc9fb2e7d0ec7804dfbbbb9e5953307b3408efb543813a0fa193ddc222,12.250000371495844,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.1112810580683276,0.7889385515322851,0.0001832535499059444,,0.13596491228070176,384,0.20754716981132076,,0.0,0.0,true,true,D,10,8,true,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-007,discovery,hard,mathematics,hard__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,recovery,23e61a2d4fe9c10a7fe25eeb29bdc9a1ae01bb84eff1d51ea5f8afd65ce63691,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.198552868968937,1.1784573581855393,0.00033892692650088163,,0.04950495049504951,336,0.05660377358490566,,0.0,0.0,false,,,10,4,true,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-007,discovery,hard,mathematics,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,892130e9891c9eb75323da8bdc75b204d0b071a76a5e0a14f800b6df62bc8d40,8.187499718624167,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.1681929043184676,1.0460409519751481,6.303716762704306e-05,,0.13270142180094788,354,0.11320754716981132,,0.0,0.0,true,true,D,10,9,true,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-007,discovery,hard,mathematics,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,d1c98ecfdef47e9a59ac5bf1963cee28f9157b0bb64d149c3780d78afddd201e,-7.437500135041773,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.034976389485753365,0.30900075353366807,3.8732503525715577e-05,,0.13513513513513514,358,0.12578616352201258,,0.0,0.0,true,false,B,10,8,true,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__accurate__hostile,factorial,accurate,hostile,measured,9db67aee31a34db20ceb640cd18c277197d8607649cf382bcbb3aa7f2ac2ae81,13.624999652660335,,0.09999999999999998,,0.0,,0,false,0.23231408656075775,1.123726999142322,0.00010774626739203097,,0.047058823529411764,136,1.6153846153846154,,0.0,0.0,true,true,B,10,10,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__accurate__hostile,factorial,accurate,hostile,onset,ed8c6d4627bd9398ec605adaefe056aea06e71610d9adafb22ff5bb593482654,1.125,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.3721788212435648,1.264855015607163,0.00012159700960070547,,0.0,53,0.019230769230769232,,0.0,0.0,true,true,B,10,7,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__accurate__hostile,factorial,accurate,hostile,onset_washout,dac6d0c9f6e0399a984f4722b9b3f08b375d6d7977f96c590fec2c004d7e2574,11.124999914463842,,0.30000000000000004,,0.0,,0,false,0.09615304746793213,0.7695417808371382,0.000266556027975531,,0.0449438202247191,141,1.7115384615384615,,0.0,0.0,true,true,B,10,10,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,measured,a42db46d95e5f985d6bf568d8de114a4114e23ca93c394fa93cb358a8f8b0046,16.093749285915692,,0.09999999999999998,,0.0,,0,false,0.253490936500388,1.0048662544521905,2.298765289581429e-05,,0.0,52,0.0,,0.0,0.0,true,true,B,10,10,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,onset,a79a65cce638bd5182e5b313a986d2fa20f74178a63829f5f11bfc3f8c421a67,13.906250370870112,,0.09999999999999998,,0.0,,0,false,0.2384141475883983,1.1600011634881928,6.706696189522155e-05,,0.0,89,0.7115384615384616,,0.0,0.0,true,true,B,10,10,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,a5ad303fefa56645c2dfb0bd7888b85349a45574a736906dc6b5d00f9cc7ea5c,13.31249976917752,,0.09999999999999998,,0.0,,0,false,0.1771244500548096,0.9567797732624058,5.0383439978750205e-05,,0.0,44,-0.15384615384615385,,0.0,0.0,true,true,B,10,10,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,measured,14251cda8b8b726da55f9d63f18726b28564c3244ef41944dc285cf86b9ec0cc,-12.124999588297214,,0.09999999999999998,,0.0,,0,false,0.302940472605886,1.331671604314304,0.00038199688372760656,,0.02857142857142857,106,1.0384615384615385,,0.0,0.0,true,false,C,10,10,true,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,recovery,42fd450f29ae7e2572849174116cd418ae8e9f89e4af768319aeaba2f6a53add,10.437500085507054,,0.0,,0.0,,0,false,0.13702817523382918,0.9398945598411945,8.256312284113295e-05,,0.05952380952380952,120,1.3076923076923077,,0.0,0.0,true,true,B,10,10,true,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,90704ed2d8545b5b3a2032f3d2c67425bf1a400e4deef153fb3b8d2b6a5d47ff,12.500000380576239,,0.09999999999999998,,0.0,,0,false,0.21843969501258131,1.05908177421428,2.8514057089589083e-05,,0.0,90,0.7307692307692307,,0.0,0.0,true,true,B,10,10,true,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-010,discovery,easy,logic,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,f5a88d5e58fa8322dcc218b060f33bcb7e36560be042ad360d63fc5c27f61b21,9.812500320054824,,0.0,,0.0,,0,false,0.10394192670624405,0.6425346521157878,6.662715425652778e-05,,0.0,89,0.7115384615384616,,0.0,0.0,true,true,B,10,10,true,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-012,discovery,easy,logic,easy__accurate__hostile,factorial,accurate,hostile,measured,f2a0952435faeb07e0279e5334216dd46b92bc0fd54722c09ac6ad0d175a3327,13.437499910622137,,0.09999999999999998,,0.0,,0,false,0.17772526536723152,1.0678273491564787,7.771965206647791e-05,,0.09859154929577464,110,0.6176470588235294,,0.0,0.0,true,true,C,10,10,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-012,discovery,easy,logic,easy__accurate__hostile,factorial,accurate,hostile,onset,3422cff296c1d8921a19b30d43affcfcea49e1ae851f9cfc0c7a6fe27c505938,13.437499782594386,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.2906327409892117,1.346732901722684,0.00020558802438650506,,0.06796116504854369,151,1.2205882352941178,,0.0,0.0,true,true,C,10,8,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-012,discovery,easy,logic,easy__accurate__hostile,factorial,accurate,hostile,onset_washout,9708ad01507ea17151f0dc87c1970209b332ebe3cb98b1fb2ad30ff3e247a79b,14.062499776351615,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.1207949094613587,0.9198558868126956,7.099463355503651e-05,,0.03125,101,0.4852941176470588,,0.0,0.0,true,true,C,10,9,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-012,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,measured,31213cce6bbad74f0e8427d3d233d211a7d6d15a9eded1db110110bf32c9c5c6,12.999999533596565,,0.0,,0.0,,0,false,0.14687720091523043,0.991602588884571,1.773901862641278e-05,,0.02631578947368421,68,0.0,,0.0,0.0,true,true,C,10,10,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-012,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,onset,4cef18673fbac3c1d96c3b6434b0809b6dbf57793787412f2b4f90497e535ba5,11.437499666004442,,0.0,,0.0,,0,false,0.17433539489519778,1.0903531297303144,0.0002273019338464947,,0.018867924528301886,90,0.3235294117647059,,0.0,0.0,true,true,C,10,10,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-012,discovery,easy,logic,easy__accurate__neutral,factorial,accurate,neutral,onset_washout,d471d8b14ea6251328281a83286069772f383e8014b15830150eb0466243fd46,11.937500137311872,,0.0,,0.0,,0,false,0.3665342611812482,1.4488254179056017,0.0003058220920174755,,0.08064516129032258,88,0.29411764705882354,,0.0,0.0,true,true,C,10,10,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-012,discovery,easy,logic,easy__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,measured,70de7838ca4d9ca4234532ed65b60772402bfd8bdfd9db868f2222a9c728558b,11.875000256564817,,0.0,,0.0,,0,false,0.1504264549209162,0.8420018831828743,3.579653695607166e-05,,0.1,108,0.5882352941176471,,0.0,0.0,true,true,C,10,10,true,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-012,discovery,easy,logic,easy__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,recovery,b6e96ead9a7ddacc84f45b6dabea69a943365b178155a52f575eba8620d9a5be,10.000000242551323,,0.0,,0.0,,0,false,0.10428702818193411,0.6499022995440019,0.00010148121117310491,,0.10294117647058823,106,0.5588235294117647,,0.0,0.0,true,true,C,10,10,true,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-012,discovery,easy,logic,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,20ac3a55a9119c6a9f833bd255a3be496e6045cb3fe0ff9d283a0a9546756a04,11.93750038946746,,0.0,,0.0,,0,false,0.13879384147745863,0.9197529382254087,1.0480199780954554e-05,,0.125,89,0.3088235294117647,,0.0,0.0,true,true,C,10,10,true,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-012,discovery,easy,logic,easy__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,b3a8f0977fb2de15cbe5e3d756b7ae2d8261c6805d1a0dd51dcdee34c42c153d,9.875000288302545,,0.0,,0.0,,0,false,0.14116681304326703,0.9325012613264261,0.00016045987407331145,,0.0,56,-0.17647058823529413,,0.0,0.0,true,true,C,10,10,true,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__accurate__hostile,factorial,accurate,hostile,measured,902d2c71107b022f0e72e79d046e388f2dd41aaed0c13bc847e7aeca223f504d,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.26241205643902327,1.1698228275501752,2.6230204673253685e-05,,0.1297709923664122,175,0.24113475177304963,,0.0,0.0,false,,,10,3,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__accurate__hostile,factorial,accurate,hostile,onset,2c44a91d04033b251a69253ace9cd39882af06942fcc1f4d1c7f26e73d20da95,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.33288032462722894,1.2304658618602118,0.00022366255341551094,,0.06097560975609756,219,0.5531914893617021,,0.0,0.0,false,,,10,0,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__accurate__hostile,factorial,accurate,hostile,onset_washout,3554662f8e00fe9262f744387bab4bac1a7753ea63645b64107075c94c5601de,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.2599893241340545,1.3799637433669298,0.0004715729626252607,,0.07051282051282051,220,0.5602836879432624,,0.0,0.0,false,,,10,0,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,measured,495a6d78edf211d045e9e0234b983685d1d3d9d1b1e9adf8b41c9eec1da47d57,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.2708373866854703,1.1812370088758246,0.00011445189351454923,,0.10784313725490197,141,0.0,,0.0,0.0,false,,,10,3,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,onset,e9d0040a6a100cebc56e5f6e7afe4c6ba7b76b8c2cde1c63b911f964deb329b6,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.248766465245741,1.2908358701184799,0.00022062023670520002,,0.06779661016949153,163,0.15602836879432624,,0.0,0.0,false,,,10,3,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,375970c23f93248fe55fea9cfb3d55bc7b55e873c96a3212d9976ed7f26e436a,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.22649626813901086,1.115804983287128,0.00033393732365108025,,0.10679611650485436,142,0.0070921985815602835,,0.0,0.0,false,,,10,3,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,measured,12d3c02a7443d6017a31cc715fe1321620c99ae086bd5b93256571bcbac7058e,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.30331059273650574,1.389667401018491,0.00026552075138056795,,0.034013605442176874,225,0.5957446808510638,,0.0,0.0,false,,,10,4,false,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,recovery,9e33320cf8f44ad769462a46ba2ff0e1e81ffd72d4b07fe691af57998d62efe1,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.2526516991408094,1.2066401112497473,0.00031500887242685464,,0.07692307692307693,173,0.22695035460992907,,0.0,0.0,false,,,10,2,false,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,fd8ad96277136fa57a9a623880659018d14fd94ffc66bbea3c7421aade33d5b9,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.2704142255142905,1.1781116940365022,0.00011486788224930512,,0.10784313725490197,141,0.0,,0.0,0.0,false,,,10,3,false,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-014,discovery,hard,logic,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,2c95c88548128303ecc1e56eb2c2e2b67536639470046cde1b70637107f915de,,m1_invalid_final_answer,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.2929118282603487,1.3332468002120608,0.00033417073833908703,,0.12698412698412698,167,0.18439716312056736,,0.0,0.0,false,,,10,2,false,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-015,discovery,hard,logic,hard__accurate__hostile,factorial,accurate,hostile,measured,25ad25839242998a938fdebf75198c08c314b4b7d9a018062f40334a4afb59db,-10.624999723862857,,0.4,,0.0,,0,false,0.391071795621772,1.552854406835138,0.00023527620896601095,,0.0,149,0.1037037037037037,,0.0,0.0,true,false,A,10,10,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-015,discovery,hard,logic,hard__accurate__hostile,factorial,accurate,hostile,onset,1df8a6625a38e6bdc0a7da51df60d57c8478622e5baef542784553b67b5c2d37,-6.875000208616257,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.6317991951039772,1.6622221537935686,0.00039016341238125394,,0.0,49,-0.6370370370370371,,0.0,0.0,true,false,D,10,3,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-015,discovery,hard,logic,hard__accurate__hostile,factorial,accurate,hostile,onset_washout,cfc9bb53e33542d3f8e67a2f7c18118c93c82dfd446c202b3358c673b0e92a18,-12.562499826482963,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.28489105052873226,1.391383935792011,0.000313398954697061,,0.10666666666666667,229,0.6962962962962963,,0.0,0.0,true,false,D,10,6,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-015,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,measured,68db0d4092824bf4189acaefe61f7ebd39328ed30b958bf667e51b51208159a4,-9.062500279163942,,0.4,,0.0,,0,false,0.13277310291180253,0.8461490042265873,6.916319063507734e-06,,0.10112359550561797,135,0.0,,0.0,0.0,true,false,B,10,10,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-015,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,onset,99387a07c95c84fa4501f255afa2c51ba8bd053dc92a5b394c3004c193be258e,-1.4999999403953552,,0.4,,0.0,,0,false,0.15608997096099572,0.8897529945832356,5.917897483722134e-05,,0.16666666666666666,109,-0.1925925925925926,,0.0,0.0,true,false,D,10,10,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-015,discovery,hard,logic,hard__accurate__neutral,factorial,accurate,neutral,onset_washout,ae8283a357bd9ebf1d5b05b077f4189b296e1c3122097db2ca6be3adc4b8d760,-8.124999664258212,,0.4,,0.0,,0,false,0.142682446262003,0.9175366170134884,2.154813294001753e-05,,0.10752688172043011,140,0.037037037037037035,,0.0,0.0,true,false,B,10,10,,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-015,discovery,hard,logic,hard__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,measured,4ed3465ae53829e723f593d861ea681ca15c399cb972b53d1d496faf9fe92dbb,-10.937500385058229,,0.4,,0.0,,0,false,0.24794623283743755,1.2214388840817727,0.00045571760380613987,,0.13131313131313133,144,0.06666666666666667,,0.0,0.0,true,false,D,10,10,false,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-015,discovery,hard,logic,hard__malfunctioning_always_fail__hostile,factorial,malfunctioning_always_fail,hostile,recovery,1f426f3c0bca670116ceedac426f5f6ffeaa6868fcee67c792ef6f8d37279977,-11.749999826482963,,0.4,,0.0,,0,false,0.3894749446658397,1.5207195324585092,0.0009193824082758211,,0.15463917525773196,132,-0.022222222222222223,,0.0,0.0,true,false,D,10,10,false,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-015,discovery,hard,logic,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,measured,2d5db9a3a62addf73ac020ab2e8716aa75c5850e1b47b404fdf9971631821f49,-9.499999589344952,,0.7,,0.0,,0,false,0.1908215783675039,0.9730308087044881,1.3834496291749088e-05,,0.0989010989010989,133,-0.014814814814814815,,0.0,0.0,true,false,B,10,10,false,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-015,discovery,hard,logic,hard__malfunctioning_always_fail__neutral,factorial,malfunctioning_always_fail,neutral,recovery,8620c721c17107169a1683d01d09d436027e9218acceeaf00dfd2bd1f2787f4d,-9.124999936670065,,0.5,,0.0,,0,false,0.1263892488663363,0.8045169824068085,1.4687670639112086e-05,,0.0759493670886076,118,-0.1259259259259259,,0.0,0.0,true,false,B,10,10,false,3
phase_1,phase1-gemma-2-9b-it-2026-08-17,empirical,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,DGS-018,discovery,easy,science,easy__accurate__hostile,factorial,accurate,hostile,measured,882df1a174915e15d0db4cc0c5aecf81f18490dbc36daf4a6c9b197d8e7d50a0,13.624999527222826,,,m2_invalid_final_answer_all_ten_required,0.0,,0,false,0.15741245276944468,1.0264132945166686,0.0003253672484290525,,0.052083333333333336,128,0.30612244897959184,,0.0,0.0,true,true,B,10,9,,3
